# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = AssymetricWSLS_model
# start_datetime = 2025-03-04 07:58:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/szh/AppData/Local/Temp/RtmpWMpWHD/standata-2a1076ba5901.json
# init = 2 (Default)
# random
#   seed = 901
# output
#   file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-202503040858-1-58f9f9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-profile-202503040858-1-64f469.csv
#   save_cmdstan_config = false (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=AssymetricWSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_w,theta_l
# Adaptation terminated
# Step size = 0.380381
# Diagonal elements of inverse mass matrix:
# 1.57043, 1.53439
-67.6504,0.998866,0.380381,3,7,0,70.1565,0.938544,0.956276
-67.2445,0.998154,0.380381,2,7,0,67.6474,0.918459,0.93594
-67.1033,0.99978,0.380381,3,7,0,67.4457,0.805389,0.918065
-68.7089,0.894612,0.380381,2,3,0,69.5182,0.619204,0.717959
-70.4138,0.956787,0.380381,4,15,0,70.4439,0.988539,0.991049
-72.2407,0.994465,0.380381,3,15,0,73.8966,0.85773,0.999742
-67.7849,0.998066,0.380381,3,7,0,72.3151,0.877781,0.97407
-67.7456,1,0.380381,2,3,0,67.7893,0.875471,0.972886
-67.058,0.996659,0.380381,2,7,0,68.2097,0.907091,0.91731
-67.086,0.999613,0.380381,3,7,0,67.2457,0.923507,0.815482
-67.9754,0.976686,0.380381,2,7,0,68.1705,0.971152,0.937426
-67.9054,0.999508,0.380381,2,3,0,68.0604,0.967601,0.940059
-67.2399,1,0.380381,3,7,0,68.0454,0.928564,0.778456
-68.6305,0.844769,0.380381,2,3,0,70.1125,0.916069,0.55693
-67.1866,0.988661,0.380381,3,7,0,69.8316,0.758847,0.874127
-67.6572,0.975473,0.380381,3,15,0,68.485,0.797859,0.964066
-67.1077,0.998244,0.380381,3,7,0,67.7972,0.933878,0.877976
-67.1995,0.997031,0.380381,2,3,0,67.2631,0.943613,0.86269
-67.2059,0.99957,0.380381,2,3,0,67.2514,0.943964,0.872009
-67.5671,0.989578,0.380381,3,7,0,67.8528,0.919707,0.959911
-67.2394,0.999728,0.380381,3,7,0,67.7987,0.943538,0.896554
-68.4684,0.972265,0.380381,2,7,0,69.1128,0.965485,0.649052
-67.9537,0.95485,0.380381,2,7,0,69.9615,0.933456,0.972106
-69.6324,0.98025,0.380381,3,7,0,69.7199,0.978989,0.9886
-69.6701,0.999333,0.380381,2,3,0,69.8608,0.98238,0.98703
-69.5538,1,0.380381,2,3,0,69.6755,0.981082,0.98627
-69.5173,0.99024,0.380381,3,15,0,71.1347,0.989106,0.974593
-69.884,0.998988,0.380381,2,3,0,69.9813,0.992049,0.97653
-70.8261,0.985182,0.380381,3,7,0,73.173,0.862048,0.348064
-69.078,0.999899,0.380381,4,15,0,71.14,0.791521,0.514911
-67.6234,1,0.380381,2,3,0,69.0786,0.780939,0.703988
-67.0282,0.997532,0.380381,3,7,0,67.8268,0.797021,0.837259
-67.2072,0.959538,0.380381,2,7,0,68.0902,0.926901,0.92406
-67.4396,0.993463,0.380381,2,7,0,67.5553,0.938326,0.940372
-67.9975,0.986674,0.380381,3,7,0,68.5432,0.946836,0.968557
-67.2598,0.999159,0.380381,3,7,0,68.2014,0.881468,0.948299
-67.2053,0.980184,0.380381,3,7,0,68.3485,0.822825,0.754881
-67.4744,0.984938,0.380381,2,3,0,67.5602,0.846152,0.695845
-67.7485,0.995478,0.380381,3,15,0,67.772,0.882799,0.972736
-67.5004,0.996458,0.380381,3,7,0,68.0717,0.934326,0.948831
-67.4906,0.99106,0.380381,3,7,0,68.3061,0.895149,0.696492
-67.137,0.998731,0.380381,3,7,0,67.894,0.93749,0.854494
-68.5291,0.965698,0.380381,3,7,0,68.6878,0.980488,0.954859
-68.7173,0.997034,0.380381,3,15,0,69.1807,0.969486,0.977962
-68.1789,1,0.380381,3,7,0,69.1034,0.781848,0.622034
-67.9351,1,0.380381,3,7,0,68.3796,0.931113,0.972144
-70.6365,0.962303,0.380381,3,7,0,70.6646,0.989271,0.99244
-70.3139,1,0.380381,3,7,0,70.8767,0.980991,0.99389
-69.8958,0.999798,0.380381,3,7,0,70.7534,0.968156,0.994053
-69.6751,0.993271,0.380381,3,7,0,70.9135,0.891607,0.996503
-69.2116,0.961296,0.380381,3,15,0,71.4397,0.668473,0.985206
-68.9587,1,0.380381,1,1,0,69.231,0.686195,0.983263
-69.1208,0.994629,0.380381,3,7,0,69.5625,0.709639,0.988381
-68.2974,0.973795,0.380381,3,7,0,69.9436,0.984051,0.905391
-68.0539,0.999842,0.380381,3,7,0,68.4138,0.980531,0.850414
-68.3601,0.989637,0.380381,2,3,0,68.5314,0.982133,0.765609
-68.0604,0.99748,0.380381,2,3,0,68.4484,0.979217,0.813334
-68.4791,0.999062,0.380381,2,3,0,68.5826,0.987809,0.855436
-68.3922,0.996862,0.380381,3,7,0,68.921,0.984014,0.924568
-66.9112,0.996022,0.380381,3,15,0,68.4788,0.83075,0.848646
-67.4837,0.978076,0.380381,2,7,0,67.6079,0.834008,0.697718
-67.0147,0.988619,0.380381,1,3,0,67.7412,0.844315,0.79147
-67.0104,0.998904,0.380381,2,3,0,67.0616,0.856634,0.788841
-67.3912,0.981697,0.380381,3,7,0,67.5433,0.825604,0.954358
-68.6965,0.951058,0.380381,2,3,0,68.8722,0.715354,0.98229
-66.9859,0.946537,0.380381,3,7,0,70.0609,0.857014,0.91694
-67.7583,0.975166,0.380381,3,7,0,67.8479,0.963297,0.935107
-68.0771,0.99466,0.380381,2,3,0,68.1191,0.966653,0.955253
-68.9125,0.977681,0.380381,2,7,0,69.9933,0.975196,0.978469
-67.6358,1,0.380381,3,7,0,69.1002,0.739829,0.944749
-67.4957,0.966609,0.380381,2,7,0,68.626,0.96248,0.857276
-67.1131,0.95447,0.380381,3,7,0,69.319,0.817462,0.780558
-68.0456,0.958854,0.380381,2,3,0,68.0817,0.672279,0.756055
-67.3151,0.994529,0.380381,2,3,0,68.1788,0.772699,0.773417
-66.8945,0.883397,0.380381,2,5,0,69.5033,0.894278,0.864761
-67.084,0.991338,0.380381,3,7,0,67.2118,0.833807,0.92756
-67.1921,0.992241,0.380381,3,7,0,67.626,0.897717,0.939531
-67.4499,0.95261,0.380381,4,15,0,69.7366,0.872063,0.697726
-66.8704,0.997483,0.380381,2,7,0,67.6869,0.878134,0.87291
-67.4873,0.970527,0.380381,3,15,0,67.9062,0.936149,0.946485
-67.3131,0.9999,0.380381,3,15,0,67.7173,0.951374,0.882598
-67.9271,0.987822,0.380381,2,7,0,68.002,0.974851,0.913522
-68.6298,0.978578,0.380381,2,7,0,69.6049,0.988206,0.917215
-68.7542,0.999522,0.380381,3,7,0,68.7646,0.989101,0.925525
-69.0956,0.984284,0.380381,4,15,0,70.8894,0.539239,0.864699
-68.878,0.995742,0.380381,4,15,0,70.1023,0.989045,0.940735
-67.2297,0.9969,0.380381,2,7,0,69.8708,0.9457,0.876148
-67.2893,0.992258,0.380381,3,7,0,67.7786,0.784909,0.933475
-68.2055,0.984289,0.380381,3,7,0,68.84,0.770788,0.625311
-69.1109,0.961577,0.380381,3,7,0,69.6947,0.978045,0.980619
-68.0803,0.99897,0.380381,3,7,0,69.702,0.912285,0.979557
-68.3005,0.997537,0.380381,3,7,0,69.0789,0.821742,0.984587
-67.3671,0.981264,0.380381,2,5,0,69.2764,0.924748,0.944097
-67.6965,0.997902,0.380381,3,7,0,67.7658,0.91874,0.966352
-68.9541,0.979915,0.380381,3,7,0,69.1721,0.981529,0.972171
-67.3218,1,0.380381,3,7,0,69.0146,0.951728,0.840681
-67.3525,0.975644,0.380381,2,7,0,68.2746,0.917063,0.946824
-67.6002,0.991836,0.380381,3,7,0,68.2245,0.755573,0.949129
-67.7331,0.992159,0.380381,1,1,0,67.7439,0.743893,0.95382
-68.5756,0.83906,0.380381,3,7,0,70.9927,0.977631,0.687408
-69.1889,0.981775,0.380381,3,7,0,69.3849,0.974756,0.589741
-68.2992,1,0.380381,3,7,0,69.5321,0.983698,0.805789
-68.2111,1,0.380381,2,3,0,68.5061,0.9837,0.854963
-68.796,0.967102,0.380381,1,3,0,69.5417,0.988891,0.766248
-69.796,0.995496,0.380381,3,7,0,70.0365,0.996288,0.78053
-66.9451,0.996212,0.380381,3,7,0,70.622,0.830861,0.825863
-67.1593,0.993245,0.380381,3,15,0,67.179,0.889524,0.938201
-67.2195,0.998213,0.380381,3,7,0,67.3994,0.811986,0.937068
-67.2143,0.998066,0.380381,3,7,0,67.3488,0.910141,0.758426
-67.4408,0.998051,0.380381,3,7,0,67.6819,0.957347,0.897971
-67.7417,0.994657,0.380381,3,7,0,68.0364,0.966507,0.785349
-68.0438,0.96887,0.380381,3,7,0,68.7403,0.961493,0.959916
-70.0071,0.976685,0.380381,3,7,0,70.5695,0.894876,0.416403
-69.1592,1,0.380381,2,3,0,69.9754,0.900556,0.495137
-67.6459,1,0.380381,3,7,0,69.8068,0.964251,0.915596
-66.8844,0.99136,0.380381,3,7,0,68.5747,0.843629,0.87506
-70.4433,0.912846,0.380381,3,7,0,70.7211,0.96796,0.441481
-69.5098,1,0.380381,3,7,0,70.6473,0.756821,0.994328
-69.4476,0.989036,0.380381,4,15,0,70.0861,0.835445,0.995559
-66.9337,0.999378,0.380381,2,7,0,70.7204,0.838854,0.89838
-67.5781,0.966311,0.380381,2,3,0,67.7562,0.700009,0.836109
-67.1639,0.986665,0.380381,3,7,0,68.4608,0.891047,0.755987
-66.9847,1,0.380381,3,7,0,67.2362,0.808663,0.886772
-67.2632,0.987012,0.380381,3,7,0,67.3354,0.944309,0.901526
-67.529,0.968644,0.380381,2,5,0,68.8781,0.731436,0.927618
-67.1128,0.999857,0.380381,3,7,0,67.8635,0.857303,0.762598
-67.5934,0.970047,0.380381,2,3,0,67.8102,0.875104,0.675266
-69.9868,0.924804,0.380381,3,7,0,71.2285,0.469646,0.848212
-70.6398,0.984203,0.380381,2,3,0,70.773,0.423335,0.859997
-67.1726,0.990463,0.380381,2,3,0,71.6645,0.886177,0.940139
-66.9312,0.991655,0.380381,2,5,0,67.7728,0.853753,0.903838
-69.6389,0.885192,0.380381,3,7,0,70.1246,0.994868,0.743763
-70.7641,0.906837,0.380381,3,15,0,72.207,0.991651,0.99151
-67.3212,0.977772,0.380381,2,7,0,71.8362,0.952721,0.868248
-67.4188,0.976537,0.380381,3,7,0,68.3278,0.944419,0.771603
-67.0505,0.999,0.380381,2,3,0,67.4515,0.927244,0.853649
-67.0024,0.999762,0.380381,3,7,0,67.1126,0.916002,0.890193
-67.3735,0.988786,0.380381,2,7,0,67.5655,0.952756,0.820672
-67.8414,0.991677,0.380381,3,7,0,68.2002,0.68122,0.78911
-66.9274,1,0.380381,2,7,0,67.8514,0.892376,0.895277
-67.2559,0.990743,0.380381,2,7,0,67.2797,0.945215,0.895271
-67.8205,0.979116,0.380381,2,7,0,68.8894,0.974193,0.886635
-68.6633,0.90351,0.380381,2,7,0,71.8635,0.929039,0.98798
-71.1769,0.952964,0.380381,3,15,0,72.0469,0.997484,0.980714
-70.3056,0.991522,0.380381,3,15,0,74.4256,0.873308,0.388953
-67.7719,1,0.380381,2,3,0,70.1952,0.82618,0.656265
-68.0332,0.977733,0.380381,1,1,0,68.0482,0.811123,0.626352
-68.158,0.993691,0.380381,4,15,0,68.5661,0.914217,0.981082
-67.8719,0.996132,0.380381,4,15,0,68.8442,0.733292,0.958353
-67.8063,0.99908,0.380381,3,15,0,67.9853,0.956805,0.727041
-68.5416,0.996634,0.380381,3,7,0,69.1344,0.984157,0.941319
-67.8839,0.999544,0.380381,3,7,0,69.0181,0.945987,0.686501
-67.1379,0.999384,0.380381,3,7,0,68.2848,0.79067,0.800806
-67.5345,0.979491,0.380381,2,3,0,67.5857,0.77514,0.724463
-67.6715,0.879996,0.380381,3,7,0,70.1465,0.801847,0.965382
-67.3183,0.999488,0.380381,3,7,0,67.8381,0.922258,0.941147
-67.1196,1,0.380381,3,7,0,67.3924,0.86408,0.936259
-67.5812,0.985822,0.380381,3,15,0,67.9726,0.801074,0.697298
-67.8422,0.984919,0.380381,3,7,0,68.3981,0.9351,0.96743
-67.0395,0.99652,0.380381,3,7,0,68.4066,0.79202,0.882603
-66.9552,0.999295,0.380381,3,7,0,67.122,0.901372,0.826238
-67.1213,0.995468,0.380381,2,7,0,67.1214,0.917754,0.791675
-66.9164,0.999935,0.380381,2,7,0,67.1245,0.898301,0.844661
-66.9743,0.997572,0.380381,2,3,0,66.9946,0.915224,0.856654
-67.3752,0.938874,0.380381,3,7,0,68.9779,0.938122,0.933723
-67.0484,1,0.380381,3,7,0,67.4747,0.884269,0.78089
-67.1814,0.968451,0.380381,2,7,0,68.2673,0.938252,0.826648
-66.8751,0.999813,0.380381,3,7,0,67.1979,0.88095,0.851636
-67.4226,0.976524,0.380381,3,7,0,67.6357,0.88278,0.958832
-67.5538,0.995421,0.380381,3,15,0,67.8925,0.829641,0.687888
-67.0852,1,0.380381,2,3,0,67.5905,0.805064,0.800204
-67.1191,0.995848,0.380381,2,3,0,67.2138,0.777689,0.831731
-67.2589,0.947828,0.380381,3,7,0,68.283,0.830251,0.945471
-67.495,0.991943,0.380381,2,3,0,67.5178,0.778329,0.94982
-66.9649,0.998974,0.380381,2,7,0,67.5855,0.82969,0.902405
-66.9609,0.999661,0.380381,2,3,0,66.9864,0.83542,0.904741
-67.7784,0.960733,0.380381,2,7,0,68.4774,0.92248,0.968753
-67.6583,0.998387,0.380381,3,7,0,68.058,0.94981,0.947623
-68.4088,0.994638,0.380381,3,7,0,68.6567,0.984366,0.923999
-67.854,1,0.380381,3,7,0,68.6401,0.970529,0.783358
-67.3242,0.988631,0.380381,3,7,0,68.3474,0.900085,0.728204
-68.3017,0.925738,0.380381,3,7,0,68.9108,0.898004,0.984973
-67.6726,0.983292,0.380381,3,7,0,69.5189,0.688417,0.831334
-67.5271,0.957658,0.380381,2,5,0,68.5955,0.961149,0.902852
-67.0656,1,0.380381,3,7,0,67.6567,0.80343,0.908736
-67.2365,0.988358,0.380381,3,7,0,67.6667,0.915174,0.937002
-67.2095,0.991053,0.380381,2,7,0,68.0635,0.935035,0.803161
-67.9561,0.925303,0.380381,2,7,0,69.5884,0.946985,0.966811
-67.8865,0.98609,0.380381,3,7,0,69.4359,0.686975,0.765884
-67.5964,0.993125,0.380381,2,3,0,68.139,0.750837,0.736671
-67.4776,0.989125,0.380381,3,7,0,68.1821,0.961662,0.861631
-68.6907,0.985981,0.380381,4,15,0,68.8293,0.990285,0.864451
-69.0522,0.886274,0.380381,2,7,0,72.9845,0.965777,0.986348
-71.1164,0.93291,0.380381,3,7,0,76.0059,0.438363,0.966054
-67.894,0.996919,0.380381,2,3,0,71.7153,0.876746,0.977212
-66.9928,0.998228,0.380381,3,15,0,67.8719,0.848286,0.796471
-67.054,0.975982,0.380381,2,7,0,67.6734,0.902679,0.919547
-67.4006,0.979716,0.380381,3,7,0,68.0681,0.830752,0.955715
-67.9271,0.993575,0.380381,2,3,0,67.9685,0.853825,0.978028
-67.6747,0.952252,0.380381,2,7,0,70.2197,0.933632,0.960261
-68.0311,0.991457,0.380381,2,3,0,68.1646,0.957539,0.963055
-67.3823,0.98945,0.380381,2,7,0,68.803,0.9357,0.937118
-66.8637,0.993667,0.380381,2,5,0,67.7625,0.872472,0.862347
-66.8719,0.997554,0.380381,2,7,0,66.94,0.850242,0.867718
-68.7889,0.918008,0.380381,3,7,0,68.9354,0.991164,0.847566
-68.8546,0.999806,0.380381,2,3,0,68.9602,0.991749,0.879309
-68.7631,0.984322,0.380381,3,7,0,70.5364,0.592168,0.761314
-67.9162,1,0.380381,4,15,0,68.7624,0.977202,0.878273
-68.5186,0.98994,0.380381,2,3,0,68.6725,0.985748,0.777405
-67.8675,0.986379,0.380381,4,15,0,71.4312,0.968815,0.932537
-69.3394,0.978141,0.380381,2,7,0,69.7345,0.986197,0.975854
-68.6425,1,0.380381,3,7,0,69.8998,0.989778,0.862623
-67.4945,0.995131,0.380381,3,7,0,69.0068,0.958529,0.810608
-67.7939,0.980841,0.380381,3,15,0,68.6346,0.925306,0.968621
-68.5621,0.976363,0.380381,2,7,0,69.8996,0.928692,0.986628
-68.4203,0.994123,0.380381,3,7,0,69.1283,0.882639,0.987246
-67.1307,0.999701,0.380381,3,7,0,68.4579,0.848573,0.760364
-67.9961,0.952717,0.380381,3,7,0,68.624,0.975253,0.784993
-69.3705,0.992341,0.380381,3,7,0,69.8281,0.994665,0.913593
-68.9482,1,0.380381,2,3,0,69.3693,0.992194,0.899404
-67.9137,0.95308,0.380381,2,7,0,73.3666,0.899654,0.976584
-67.3803,0.995518,0.380381,2,7,0,68.1695,0.923776,0.945778
-67.15,0.999923,0.380381,3,15,0,67.5239,0.936836,0.888393
-67.1156,0.992239,0.380381,2,7,0,67.795,0.840144,0.933167
-66.9729,0.98688,0.380381,2,7,0,67.9392,0.810147,0.882311
-67.4067,0.943187,0.380381,2,7,0,68.4547,0.955674,0.89596
-67.3199,0.998168,0.380381,3,7,0,67.5883,0.74816,0.907743
-68.2109,0.980097,0.380381,3,7,0,68.4632,0.949994,0.645985
-66.9666,1,0.380381,2,3,0,68.3127,0.897467,0.815872
-67.3403,0.984289,0.380381,2,7,0,67.7038,0.739343,0.823207
-67.3915,0.999353,0.380381,3,7,0,67.6907,0.800887,0.731005
-67.4366,0.96275,0.380381,2,3,0,68.0959,0.793089,0.728127
-67.0309,0.997967,0.380381,2,7,0,67.6437,0.920286,0.892199
-70.1487,0.925505,0.380381,3,11,0,70.1498,0.796675,0.997559
-70.8882,0.956312,0.380381,2,3,0,71.0555,0.662617,0.997296
-69.5952,1,0.380381,3,7,0,70.809,0.805062,0.995841
-69.5585,0.992469,0.380381,3,7,0,69.8958,0.858219,0.996154
-68.5354,0.982567,0.380381,3,7,0,70.2976,0.96397,0.976716
-67.8162,1,0.380381,3,7,0,68.8249,0.837393,0.974313
-67.5296,0.999419,0.380381,1,3,0,67.9614,0.845537,0.964031
-66.9641,0.990298,0.380381,2,7,0,68.678,0.820016,0.830032
-67.8745,0.968624,0.380381,3,15,0,67.8929,0.901147,0.975349
-67.4873,0.99266,0.380381,4,15,0,69.3985,0.91778,0.955982
-67.0651,0.993943,0.380381,3,7,0,68.1636,0.902472,0.921553
-67.1449,0.979352,0.380381,2,7,0,68.6202,0.938263,0.854061
-66.9941,0.997968,0.380381,1,3,0,67.2662,0.919115,0.864971
-67.1627,0.986681,0.380381,3,7,0,67.4777,0.799209,0.924251
-67.059,0.996064,0.380381,3,15,0,67.4588,0.794712,0.825083
-66.91,0.963023,0.380381,3,7,0,68.0587,0.898831,0.853795
-67.0748,0.994047,0.380381,2,3,0,67.097,0.930607,0.8566
-66.9025,0.999008,0.380381,2,5,0,67.1602,0.832006,0.8694
-67.2272,0.963044,0.380381,2,7,0,68.1404,0.798835,0.767469
-67.079,0.998739,0.380381,3,7,0,67.4809,0.854715,0.930947
-67.4978,0.967877,0.380381,2,7,0,68.0976,0.762548,0.943822
-67.4147,1,0.380381,3,7,0,67.5663,0.794847,0.949084
-67.8134,0.959695,0.380381,3,7,0,68.9845,0.901211,0.650296
-67.3846,0.999354,0.380381,3,7,0,68.2912,0.949212,0.9158
-67.1083,0.991239,0.380381,2,7,0,68.249,0.904768,0.926906
-68.3299,0.96746,0.380381,3,7,0,68.6643,0.984963,0.822853
-68.5922,0.985033,0.380381,3,7,0,69.0541,0.983618,0.948251
-67.3014,0.999513,0.380381,3,7,0,68.9521,0.944219,0.80439
-67.4925,0.995479,0.380381,3,7,0,67.8832,0.961228,0.88925
-67.7296,0.99667,0.380381,2,3,0,67.8134,0.971812,0.872821
-68.5502,0.969791,0.380381,3,7,0,69.27,0.951498,0.982266
-68.3257,0.995574,0.380381,3,7,0,69.9567,0.7952,0.983478
-67.1391,1,0.380381,3,7,0,68.796,0.921694,0.918598
-69.5767,0.946301,0.380381,3,7,0,70.0913,0.991979,0.966302
-69.4434,0.999841,0.380381,2,3,0,69.6851,0.991605,0.962182
-69.0718,0.98531,0.380381,3,15,0,71.4226,0.90566,0.505552
-67.3433,1,0.380381,3,7,0,69.0684,0.905421,0.950216
-66.9934,0.99765,0.380381,3,7,0,67.5816,0.918949,0.866847
-66.974,0.998533,0.380381,3,7,0,67.1384,0.890769,0.80689
-67.688,0.966205,0.380381,2,7,0,68.2693,0.968213,0.817039
-67.0953,0.979435,0.380381,2,7,0,69.0402,0.878049,0.932913
-67.4139,0.985184,0.380381,3,7,0,67.9003,0.818196,0.716403
-67.5005,0.99153,0.380381,3,7,0,67.8446,0.940444,0.943973
-69.3275,0.964088,0.380381,2,7,0,70.0926,0.984155,0.978866
-68.1526,1,0.380381,3,7,0,69.5851,0.861102,0.599295
-66.994,0.997219,0.380381,2,3,0,68.2852,0.821267,0.814819
-67.1524,0.965925,0.380381,3,7,0,67.8394,0.796741,0.921112
-66.9756,0.941075,0.380381,2,7,0,68.374,0.896705,0.906944
-67.3092,0.992138,0.380381,3,7,0,67.3765,0.946513,0.811613
-67.0842,0.937196,0.380381,2,7,0,69.4517,0.915198,0.91523
-66.8861,0.999609,0.380381,2,5,0,67.1223,0.885588,0.879982
-66.8773,0.999977,0.380381,2,3,0,66.8893,0.879521,0.87927
-67.3524,0.978308,0.380381,2,5,0,67.6619,0.84318,0.71749
-67.7633,0.936207,0.380381,4,15,0,68.9369,0.805779,0.969668
-68.5024,0.975233,0.380381,2,7,0,69.2016,0.758913,0.983632
-68.7671,0.984378,0.380381,2,3,0,68.9293,0.72839,0.985111
-68.4679,0.99929,0.380381,3,7,0,69.1159,0.716304,0.977193
-66.9087,0.998734,0.380381,3,15,0,68.6523,0.894378,0.883624
-66.9297,0.996048,0.380381,2,7,0,67.0754,0.82323,0.878345
-68.1495,0.904795,0.380381,3,7,0,71.3978,0.876118,0.599985
-67.7497,0.996895,0.380381,3,7,0,68.3803,0.876743,0.652523
-67.9758,0.999079,0.380381,4,15,0,68.2948,0.950484,0.965638
-68.1756,0.997968,0.380381,2,3,0,68.2252,0.953079,0.971866
-67.0447,1,0.380381,3,7,0,68.1828,0.797572,0.896106
-67.4137,0.990146,0.380381,3,7,0,67.7289,0.824136,0.955545
-69.414,0.968304,0.380381,2,7,0,69.9606,0.879569,0.995521
-68.9626,0.997559,0.380381,4,15,0,69.5478,0.899314,0.514373
-66.9576,0.900062,0.380381,1,3,0,71.6566,0.885797,0.809471
-67.9425,0.92705,0.380381,2,7,0,69.217,0.976106,0.906868
-68.0011,0.999638,0.380381,2,3,0,68.074,0.978193,0.900833
-67.4854,0.992383,0.380381,3,15,0,68.9351,0.877209,0.962427
-67.5636,0.995878,0.380381,3,7,0,67.8032,0.782951,0.955829
-67.989,0.986751,0.380381,2,3,0,68.1277,0.745786,0.967548
-68.387,0.996093,0.380381,4,15,0,69.1069,0.860486,0.986907
-67.9264,0.999969,0.380381,3,7,0,68.4224,0.857671,0.978082
-67.3789,0.987456,0.380381,3,15,0,68.4346,0.956177,0.873146
-67.0666,0.999313,0.380381,3,7,0,67.5569,0.877748,0.929335
-67.7084,0.974031,0.380381,2,3,0,67.8948,0.724467,0.942679
-67.1284,0.990692,0.380381,2,5,0,68.1017,0.935365,0.842043
-67.3061,0.997286,0.380381,3,7,0,67.392,0.947139,0.903901
-68.9346,0.951164,0.380381,3,15,0,70.011,0.900465,0.992304
-67.2909,0.998856,0.380381,3,7,0,69.05,0.896249,0.948503
-70.379,0.94542,0.380381,2,7,0,70.7177,0.620249,0.993256
-68.1835,0.962328,0.380381,2,3,0,71.1182,0.785308,0.979707
-67.001,0.965703,0.380381,3,7,0,69.1479,0.906189,0.813792
-67.3714,0.984482,0.380381,3,7,0,67.5001,0.911711,0.950334
-67.1192,0.999968,0.380381,3,7,0,67.5874,0.784174,0.902664
-67.2068,0.995458,0.380381,3,7,0,67.3612,0.937612,0.906032
-67.104,0.998662,0.380381,3,7,0,67.4777,0.934195,0.86754
-67.7736,0.979304,0.380381,2,3,0,67.9388,0.96261,0.756056
-67.7226,0.99448,0.380381,2,3,0,67.941,0.955512,0.739025
-67.6386,1,0.380381,1,1,0,67.7337,0.951812,0.744323
-67.135,0.999594,0.380381,3,7,0,67.7806,0.769858,0.87946
-67.095,0.99497,0.380381,3,7,0,67.5583,0.872457,0.93333
-68.4808,0.971083,0.380381,3,7,0,68.8822,0.635337,0.732215
-68.4808,0.962214,0.380381,1,1,0,68.8396,0.635337,0.732215
-67.3992,1,0.380381,2,3,0,68.5118,0.736333,0.806969
-66.9555,0.976481,0.380381,1,3,0,67.7927,0.831387,0.820478
-67.8801,0.904613,0.380381,3,7,0,69.6285,0.74636,0.962874
-67.1268,0.996128,0.380381,2,7,0,68.0541,0.878746,0.936431
-67.1133,0.98894,0.380381,2,7,0,67.8716,0.93259,0.835405
-67.0143,0.999682,0.380381,2,3,0,67.1512,0.922153,0.856338
-67.5763,0.979426,0.380381,2,3,0,67.6264,0.929231,0.710002
-67.7728,0.99986,0.380381,3,7,0,68.2387,0.964242,0.934409
-69.3604,0.974456,0.380381,3,7,0,69.8158,0.70137,0.990419
-67.1193,0.975156,0.380381,2,7,0,71.3146,0.90207,0.929696
-66.965,0.992161,0.380381,2,7,0,67.7003,0.878935,0.803723
-67.1688,0.98786,0.380381,2,3,0,67.2698,0.804428,0.776922
-67.3921,0.984073,0.380381,3,7,0,67.6921,0.934159,0.939563
-67.5709,0.971109,0.380381,2,7,0,70.3635,0.832746,0.964886
-66.9682,0.998221,0.380381,3,7,0,67.6445,0.912337,0.845937
-67.206,0.994394,0.380381,2,7,0,67.2214,0.940687,0.826904
-68.1298,0.982781,0.380381,2,7,0,68.1958,0.982007,0.845018
-67.9835,0.999484,0.380381,2,3,0,68.1987,0.979046,0.867614
-67.8419,0.999953,0.380381,2,3,0,68.0131,0.975317,0.855912
-67.4984,0.992572,0.380381,3,15,0,68.2372,0.708487,0.853176
-68.632,0.979154,0.380381,3,7,0,68.7651,0.960369,0.980861
-67.3965,0.998704,0.380381,3,7,0,69.0304,0.954624,0.898504
-67.2305,0.999477,0.380381,2,3,0,67.4635,0.94421,0.889413
-70.2191,0.960056,0.380381,3,7,0,70.5299,0.544454,0.980957
-68.7117,1,0.380381,2,3,0,70.4307,0.654757,0.969974
-69.1772,0.991757,0.380381,3,15,0,71.3333,0.877732,0.994293
-67.1394,0.998895,0.380381,3,7,0,69.4769,0.924159,0.915651
-66.9253,0.994887,0.380381,3,7,0,67.4821,0.883891,0.821284
-67.0213,0.992891,0.380381,3,7,0,67.2238,0.810504,0.903377
-67.3362,0.982068,0.380381,2,7,0,68.0177,0.803771,0.945488
-67.1286,1,0.380381,3,7,0,67.4863,0.886493,0.761997
