# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = AssymetricWSLS_model
# start_datetime = 2025-03-04 07:58:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/szh/AppData/Local/Temp/RtmpWMpWHD/standata-2a1076ba5901.json
# init = 2 (Default)
# random
#   seed = 901
# output
#   file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-202503040858-2-58f9f9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-profile-202503040858-2-64f469.csv
#   save_cmdstan_config = false (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=AssymetricWSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_w,theta_l
# Adaptation terminated
# Step size = 0.360383
# Diagonal elements of inverse mass matrix:
# 1.29157, 1.81102
-66.9013,0.999816,0.360383,3,7,0,67.565,0.89472,0.850261
-66.9702,0.996869,0.360383,2,7,0,67.0771,0.913815,0.851582
-67.1058,0.995164,0.360383,2,7,0,67.2503,0.93061,0.830275
-67.093,0.997226,0.360383,3,15,0,67.249,0.812295,0.920273
-67.2603,0.980812,0.360383,2,7,0,67.8208,0.94703,0.838473
-67.9121,0.985823,0.360383,2,7,0,68.2597,0.975269,0.906693
-68.5579,0.997619,0.360383,3,7,0,68.7479,0.987454,0.800055
-67.8905,0.990342,0.360383,3,15,0,69.5475,0.657828,0.869903
-67.7979,1,0.360383,3,7,0,67.9198,0.668843,0.869038
-67.2964,0.997532,0.360383,3,7,0,68.282,0.902907,0.735335
-67.7805,0.975131,0.360383,2,3,0,67.8691,0.922686,0.669783
-68.1226,0.987001,0.360383,3,7,0,68.4102,0.916794,0.617796
-67.0893,0.993959,0.360383,3,7,0,68.5617,0.85025,0.769636
-67.0859,0.995,0.360383,3,7,0,67.5792,0.857465,0.932047
-67.9769,0.980394,0.360383,3,7,0,68.4324,0.678899,0.759529
-67.9024,1,0.360383,1,1,0,68.0314,0.679423,0.776426
-68.5616,0.95986,0.360383,3,7,0,69.5066,0.721597,0.615942
-67.4531,0.994553,0.360383,3,7,0,69.2673,0.800098,0.953217
-67.4682,0.99984,0.360383,3,7,0,67.7038,0.837099,0.96031
-68.0682,0.979181,0.360383,2,5,0,68.9303,0.885584,0.611471
-67.0951,0.995618,0.360383,3,7,0,68.5318,0.786079,0.897535
-67.4191,0.985132,0.360383,3,7,0,67.6663,0.946964,0.926483
-68.0598,0.995287,0.360383,3,7,0,68.39,0.977524,0.920172
-67.6084,1,0.360383,2,3,0,68.0773,0.967367,0.872698
-67.6053,0.999494,0.360383,3,7,0,67.6982,0.965285,0.899626
-67.2794,0.994797,0.360383,2,7,0,68.0112,0.94731,0.894175
-67.5836,0.96145,0.360383,4,15,0,71.453,0.966413,0.86992
-69.7692,0.928077,0.360383,4,15,0,70.5558,0.941665,0.462386
-69.9896,0.997826,0.360383,4,15,0,70.7122,0.848476,0.997499
-69.5438,0.990295,0.360383,4,15,0,70.698,0.882609,0.455098
-67.7785,1,0.360383,3,7,0,70.4972,0.680034,0.812801
-68.0506,0.978893,0.360383,3,7,0,68.8441,0.929694,0.976042
-67.5805,0.997467,0.360383,4,15,0,68.7006,0.939987,0.726793
-68.921,0.985911,0.360383,3,15,0,69.2065,0.986337,0.958855
-68.3321,0.984688,0.360383,3,7,0,70.7964,0.977453,0.728194
-66.8661,0.995102,0.360383,2,7,0,68.7862,0.875612,0.859425
-71.0555,0.855576,0.360383,2,5,0,72.5357,0.397661,0.889826
-68.4609,0.998424,0.360383,3,7,0,71.9886,0.973419,0.682012
-68.3169,1,0.360383,3,7,0,68.5951,0.97714,0.728783
-67.518,0.995134,0.360383,3,7,0,68.619,0.963575,0.860117
-67.6537,0.997749,0.360383,3,7,0,67.954,0.969206,0.867742
-68.4218,0.968417,0.360383,3,7,0,69.9344,0.71568,0.639574
-68.3424,0.982033,0.360383,2,3,0,68.9873,0.74339,0.62672
-66.8661,0.98081,0.360383,4,15,0,69.1843,0.864941,0.874232
-67.1326,0.989361,0.360383,2,7,0,67.3005,0.779569,0.820786
-67.9007,0.957407,0.360383,3,7,0,68.4694,0.932077,0.662273
-67.1235,0.9983,0.360383,3,7,0,68.3306,0.78991,0.910139
-67.4201,0.988798,0.360383,3,7,0,67.8204,0.920081,0.950658
-68.332,0.981923,0.360383,2,7,0,69.2581,0.983757,0.796131
-68.41,0.998227,0.360383,3,7,0,68.4465,0.98344,0.770147
-68.1294,0.998243,0.360383,2,3,0,68.4705,0.97778,0.77453
-66.9169,0.996776,0.360383,3,7,0,68.3407,0.897621,0.842651
-67.2349,0.975236,0.360383,3,7,0,67.9752,0.943584,0.894636
-66.9269,0.99785,0.360383,2,7,0,67.4377,0.857486,0.816659
-67.6647,0.97333,0.360383,3,7,0,67.9538,0.952274,0.740417
-67.493,1,0.360383,2,3,0,67.7201,0.942775,0.750307
-67.9498,0.990702,0.360383,3,7,0,68.1835,0.964066,0.950739
-69.0755,0.987069,0.360383,3,7,0,69.6379,0.912223,0.50797
-68.8016,0.998055,0.360383,4,15,0,70.244,0.738583,0.98662
-68.6269,1,0.360383,3,7,0,69.3131,0.901473,0.989308
-68.3029,0.998798,0.360383,3,7,0,69.0568,0.943148,0.979244
-67.0611,0.985914,0.360383,2,7,0,69.2694,0.815724,0.796909
-67.9647,0.934454,0.360383,2,7,0,69.1563,0.978546,0.854847
-67.6949,1,0.360383,2,3,0,67.9781,0.970164,0.841073
-68.5458,0.977333,0.360383,3,15,0,68.8667,0.967733,0.974474
-67.4922,0.999821,0.360383,3,7,0,68.9412,0.96121,0.835387
-67.9638,0.984608,0.360383,3,7,0,68.1054,0.956629,0.698766
-67.0451,0.96106,0.360383,3,7,0,69.0027,0.825597,0.918462
-66.8731,0.998912,0.360383,2,7,0,67.1144,0.849368,0.868204
-67.3008,0.944293,0.360383,1,3,0,68.5326,0.777607,0.771231
-69.7188,0.895934,0.360383,3,15,0,70.2081,0.995972,0.926364
-70.2946,0.999615,0.360383,3,7,0,70.7006,0.998125,0.860848
-67.9338,0.972849,0.360383,4,15,0,71.3376,0.976925,0.894499
-67.8759,0.998133,0.360383,3,15,0,68.1958,0.659548,0.857476
-67.9124,0.99905,0.360383,2,3,0,67.9898,0.656287,0.845782
-67.1289,1,0.360383,2,3,0,67.8625,0.772806,0.840171
-66.9298,0.999813,0.360383,2,3,0,67.1687,0.839006,0.825366
-66.9029,0.965721,0.360383,2,5,0,67.8041,0.871717,0.896125
-67.1477,0.984124,0.360383,2,5,0,67.5514,0.938003,0.847309
-67.5494,0.982922,0.360383,2,7,0,68.1307,0.957584,0.787578
-67.7806,0.9987,0.360383,3,7,0,67.8297,0.968244,0.786576
-70.0019,0.893672,0.360383,3,9,0,70.4417,0.676758,0.994045
-69.9858,0.997469,0.360383,4,15,0,70.0769,0.9717,0.49364
-69.2487,1,0.360383,2,3,0,69.9298,0.970206,0.566483
-67.4715,1,0.360383,3,7,0,69.1892,0.959901,0.891615
-67.9388,0.989393,0.360383,3,7,0,68.1714,0.94848,0.682913
-68.9001,0.978413,0.360383,3,7,0,69.0782,0.963837,0.588725
-67.4788,1,0.360383,2,3,0,68.9545,0.96146,0.85062
-66.8704,0.998932,0.360383,4,15,0,67.5529,0.879576,0.870245
-67.389,0.97835,0.360383,2,7,0,67.7887,0.937346,0.936153
-68.9158,0.97755,0.360383,3,7,0,69.131,0.807634,0.991665
-67.1934,0.995915,0.360383,2,7,0,70.2718,0.878148,0.943057
-66.9465,0.997485,0.360383,2,7,0,67.3729,0.887778,0.815005
-69.091,0.886706,0.360383,2,3,0,69.249,0.866378,0.496931
-71.9654,0.866097,0.360383,2,3,0,72.0658,0.848553,0.268259
-72.0312,1,0.360383,2,3,0,72.3088,0.86519,0.263211
-70.1816,0.996756,0.360383,3,7,0,73.1106,0.854968,0.997955
-71.5254,0.963726,0.360383,3,7,0,71.9453,0.594464,0.997296
-70.7731,0.996229,0.360383,3,15,0,72.3163,0.849221,0.998868
-69.1098,0.97431,0.360383,2,7,0,73.2936,0.947659,0.990871
-69.6772,0.991438,0.360383,3,15,0,70.7565,0.989278,0.978542
-70.9911,0.993602,0.360383,4,15,0,71.3976,0.986161,0.995904
-69.1332,0.999944,0.360383,3,7,0,71.84,0.692668,0.986908
-66.8705,0.996663,0.360383,3,7,0,69.4611,0.857015,0.850994
-71.7838,0.833233,0.360383,3,11,0,72.0099,0.893397,0.999581
-71.8928,0.956119,0.360383,3,15,0,73.9123,0.990252,0.997715
-71.2869,0.983551,0.360383,3,15,0,73.7173,0.956596,0.998871
-70.9351,0.999937,0.360383,3,7,0,72.6825,0.774634,0.998786
-70.1354,0.999515,0.360383,3,7,0,71.0336,0.781134,0.997358
-69.4916,0.989685,0.360383,4,15,0,70.9554,0.902634,0.995646
-69.4773,1,0.360383,1,1,0,69.5152,0.900815,0.995609
-71.122,0.998337,0.360383,3,7,0,71.1698,0.82735,0.99917
-71.0344,0.941145,0.360383,3,7,0,72.8517,0.95517,0.998579
-68.3124,0.986726,0.360383,3,11,0,71.6939,0.943744,0.979306
-68.8655,0.992388,0.360383,4,15,0,69.6436,0.970887,0.614717
-70.0828,0.994113,0.360383,3,7,0,70.4656,0.526573,0.971398
-69.4072,1,0.360383,1,1,0,70.0623,0.573607,0.966173
-69.585,0.994917,0.360383,2,3,0,69.6885,0.556699,0.965763
-74.2614,0.750786,0.360383,2,3,0,74.2661,0.270801,0.976824
-75.4469,0.999084,0.360383,4,15,0,77.7341,0.999717,0.99786
-73.274,0.999979,0.360383,3,7,0,75.6733,0.999599,0.985747
-74.7021,0.995249,0.360383,3,15,0,75.821,0.999142,0.998515
-73.339,0.999992,0.360383,4,15,0,75.9495,0.99973,0.979372
-72.7595,1,0.360383,2,3,0,73.3419,0.999625,0.972374
-71.9747,1,0.360383,2,3,0,72.8379,0.999297,0.966384
-71.3665,0.9881,0.360383,4,15,0,73.3754,0.995424,0.991694
-69.0802,0.988815,0.360383,4,15,0,73.3849,0.973451,0.597659
-67.9977,1,0.360383,2,3,0,69.1185,0.961107,0.707013
-68.2039,0.998396,0.360383,3,7,0,68.7929,0.983224,0.888074
-67.813,0.985859,0.360383,3,9,0,69.5738,0.94921,0.958451
-67.1088,1,0.360383,3,7,0,67.8614,0.933847,0.879253
-67.2336,0.988359,0.360383,3,7,0,67.6706,0.898471,0.943239
-67.2376,0.96905,0.360383,3,7,0,69.0132,0.799158,0.934152
-67.1269,0.995988,0.360383,3,7,0,67.6375,0.874344,0.936816
-68.6154,0.968141,0.360383,4,15,0,68.8612,0.988171,0.914971
-70.5652,0.984049,0.360383,3,7,0,72.5228,0.997674,0.715291
-67.2667,0.98865,0.360383,4,15,0,71.5199,0.808422,0.940679
-67.3059,0.999881,0.360383,3,7,0,67.5023,0.839859,0.950613
-67.3248,0.996889,0.360383,3,7,0,67.5744,0.768062,0.92798
-67.507,0.996259,0.360383,3,7,0,67.9151,0.903681,0.698078
-67.7959,0.99441,0.360383,3,7,0,68.1512,0.722738,0.948998
-70.9778,0.786323,0.360383,3,7,0,76.9664,0.948644,0.367129
-74.4957,0.984155,0.360383,2,3,0,74.5373,0.96682,0.161169
-71.5182,0.997347,0.360383,4,15,0,76.3284,0.885803,0.999462
-70.6361,0.998933,0.360383,3,7,0,71.7643,0.831214,0.998659
-71.0349,0.986602,0.360383,4,15,0,71.1847,0.916687,0.341187
-68.9256,1,0.360383,3,7,0,71.8573,0.941056,0.54581
-67.5198,0.961371,0.360383,2,3,0,69.9729,0.94887,0.761041
-67.9418,0.999193,0.360383,3,7,0,68.382,0.977132,0.828682
-70.2398,0.969969,0.360383,3,7,0,70.8732,0.997993,0.843442
-69.8943,0.984563,0.360383,4,15,0,70.9056,0.994615,0.963293
-67.0989,0.998921,0.360383,3,15,0,70.6394,0.880421,0.933053
-67.3398,0.949969,0.360383,3,11,0,69.327,0.944545,0.918564
-67.7726,0.997689,0.360383,3,7,0,67.9192,0.97328,0.859685
-70.0489,0.932741,0.360383,4,15,0,71.084,0.971441,0.994427
-69.2472,0.998534,0.360383,1,3,0,70.6993,0.960903,0.990109
-69.653,0.999029,0.360383,3,7,0,70.1698,0.937385,0.995403
-67.0124,0.996368,0.360383,3,15,0,70.2044,0.906582,0.810009
-67.5217,0.990248,0.360383,3,7,0,67.6519,0.963172,0.882771
-67.902,0.98735,0.360383,4,15,0,68.3559,0.929914,0.971343
-67.2662,0.975522,0.360383,2,7,0,70.8826,0.837439,0.947282
-66.9219,0.994075,0.360383,2,7,0,67.6009,0.897105,0.88731
-67.4889,0.969695,0.360383,2,5,0,68.0886,0.803617,0.956296
-68.2289,0.98126,0.360383,3,15,0,68.9855,0.915353,0.982417
-67.5578,1,0.360383,3,7,0,68.3639,0.837371,0.96471
-68.0183,0.94944,0.360383,3,7,0,69.6034,0.700292,0.953717
-71.5665,0.858088,0.360383,3,7,0,74.1234,0.977183,0.371615
-69.5103,1,0.360383,3,7,0,71.9289,0.680475,0.990337
-68.4001,1,0.360383,3,7,0,69.9533,0.932073,0.983542
-70.2338,0.992077,0.360383,3,7,0,70.7649,0.875269,0.998063
-69.3663,0.999919,0.360383,4,15,0,70.8787,0.859724,0.995321
-69.4912,0.998544,0.360383,2,3,0,69.6065,0.817764,0.995561
-67.3802,0.99181,0.360383,3,7,0,70.0045,0.775403,0.938715
-67.3619,0.999555,0.360383,3,7,0,67.5137,0.911718,0.729544
-67.3132,1,0.360383,1,1,0,67.3772,0.907735,0.735612
-67.0885,0.998961,0.360383,3,7,0,67.4827,0.922232,0.90711
-68.8321,0.962866,0.360383,2,7,0,69.1342,0.982146,0.966411
-67.4465,0.999469,0.360383,3,7,0,69.2698,0.834756,0.958891
-67.2875,0.999792,0.360383,3,7,0,67.6206,0.816323,0.944815
-66.9718,0.999649,0.360383,3,7,0,67.3695,0.913375,0.879311
-68.0642,0.927645,0.360383,2,5,0,69.771,0.824518,0.980087
-66.9938,0.992395,0.360383,2,7,0,68.4144,0.912976,0.893228
-67.6757,0.977809,0.360383,2,7,0,68.7529,0.695306,0.909616
-68.6418,0.984505,0.360383,4,15,0,68.9493,0.978579,0.965204
-67.9876,1,0.360383,3,7,0,68.9623,0.953947,0.687743
-68.0361,0.999935,0.360383,2,3,0,68.0926,0.957193,0.6886
-67.2238,1,0.360383,3,7,0,68.2478,0.91265,0.758884
-67.1357,0.984128,0.360383,2,3,0,67.5394,0.88501,0.759833
-67.4626,0.991842,0.360383,3,7,0,67.5956,0.838673,0.699739
-67.9455,0.997385,0.360383,3,7,0,68.1449,0.965342,0.948275
-67.47,0.97477,0.360383,4,15,0,70.3822,0.736459,0.923523
-67.5838,0.991947,0.360383,3,15,0,68.3265,0.899678,0.965036
-68.0627,0.986143,0.360383,2,7,0,68.6563,0.931692,0.975927
-66.974,0.998108,0.360383,3,15,0,68.0891,0.824873,0.901644
-66.9962,0.996611,0.360383,3,7,0,67.2478,0.826452,0.808885
-67.7898,0.955595,0.360383,3,15,0,68.3934,0.973826,0.861662
-67.5711,0.995699,0.360383,3,7,0,68.0743,0.958192,0.784566
-66.8819,0.990606,0.360383,3,7,0,67.9748,0.84916,0.880052
-67.0335,0.987935,0.360383,3,7,0,67.4835,0.847399,0.784917
-67.4069,0.951,0.360383,2,7,0,68.7907,0.955057,0.899637
-67.773,0.98655,0.360383,2,7,0,68.8038,0.713002,0.941556
-67.4061,0.997893,0.360383,2,3,0,67.8858,0.735482,0.910392
-66.8713,0.995728,0.360383,2,7,0,67.7055,0.862858,0.847035
-66.9392,0.993723,0.360383,2,7,0,67.0969,0.832918,0.826588
-66.9851,0.984747,0.360383,2,5,0,67.3663,0.883658,0.915113
-67.1297,0.987509,0.360383,2,7,0,67.7619,0.826434,0.931391
-68.4322,0.948424,0.360383,3,7,0,68.8511,0.986945,0.886832
-67.224,0.994636,0.360383,3,7,0,68.8428,0.944021,0.838049
-67.2488,0.997825,0.360383,3,7,0,67.4017,0.938716,0.91333
-66.8676,0.955653,0.360383,2,5,0,70.1213,0.854113,0.863837
-67.3681,0.984842,0.360383,3,7,0,67.408,0.942136,0.927426
-67.9568,0.978865,0.360383,2,7,0,69.0051,0.968648,0.942385
-67.784,0.999432,0.360383,4,15,0,68.143,0.972734,0.891841
-67.7707,0.997187,0.360383,3,7,0,68.0369,0.970207,0.805993
-68.0294,0.998771,0.360383,3,7,0,68.0505,0.977294,0.797121
-67.4246,0.998101,0.360383,3,7,0,68.2467,0.938675,0.93853
-67.1877,0.993605,0.360383,2,7,0,68.0343,0.829192,0.755296
-68.8205,0.916329,0.360383,2,3,0,68.9285,0.681093,0.620333
-67.6934,0.953709,0.360383,3,11,0,70.6589,0.968596,0.818932
-67.2701,0.991046,0.360383,3,7,0,68.0363,0.753165,0.901789
-67.342,0.990028,0.360383,3,7,0,68.0544,0.818408,0.729544
-67.5647,0.948822,0.360383,3,7,0,69.4485,0.809934,0.961659
-67.431,0.996927,0.360383,3,7,0,67.9083,0.915468,0.720144
-67.4223,0.999426,0.360383,3,7,0,67.772,0.745003,0.924028
-67.1566,1,0.360383,3,7,0,67.6531,0.920868,0.92243
-67.1248,0.998777,0.360383,3,7,0,67.3998,0.934907,0.841578
-67.1681,0.999631,0.360383,3,7,0,67.2265,0.940751,0.867457
-66.8888,0.965806,0.360383,3,9,0,69.5221,0.86349,0.833927
-66.9709,0.993077,0.360383,2,7,0,67.1519,0.914549,0.87071
-68.8792,0.968115,0.360383,3,7,0,69.3131,0.984382,0.690392
-70.8065,0.956811,0.360383,3,7,0,70.9982,0.992094,0.528274
-69.4383,1,0.360383,3,7,0,71.0556,0.979332,0.985711
-68.4543,0.99838,0.360383,3,15,0,70.0656,0.987324,0.842371
-68.5032,0.999702,0.360383,1,1,0,68.5055,0.98794,0.840546
-67.9054,0.998569,0.360383,2,7,0,69.5187,0.976871,0.84656
-66.8968,0.992698,0.360383,2,7,0,68.5268,0.858453,0.83046
-66.9306,0.910858,0.360383,4,15,0,69.2396,0.891715,0.82543
-71.2311,0.901505,0.360383,3,9,0,71.6414,0.999248,0.891677
-71.9314,0.982531,0.360383,3,7,0,72.7902,0.999476,0.946687
-71.1845,1,0.360383,2,3,0,71.965,0.999087,0.926038
-68.1843,0.986182,0.360383,3,11,0,72.7574,0.935739,0.978218
-67.441,1,0.360383,3,7,0,68.2911,0.766935,0.750961
-68.4845,0.949711,0.360383,3,7,0,68.7101,0.918247,0.986503
-68.0871,0.995211,0.360383,3,15,0,69.4401,0.976684,0.929124
-67.2408,0.995019,0.360383,3,15,0,69.2035,0.8072,0.937667
-68.1792,0.98408,0.360383,3,7,0,68.2738,0.780349,0.97909
-67.5242,0.988649,0.360383,3,7,0,68.7367,0.905344,0.961265
-67.0289,1,0.360383,3,7,0,67.6567,0.922808,0.882334
-67.1263,0.982091,0.360383,2,5,0,68.0805,0.781437,0.819849
-67.0025,0.990217,0.360383,3,7,0,67.5645,0.798291,0.862255
-67.0105,0.995462,0.360383,3,7,0,67.2426,0.83799,0.795867
-67.6537,0.956348,0.360383,3,15,0,68.6745,0.951985,0.741762
-68.3551,0.953868,0.360383,2,3,0,68.5933,0.950979,0.628374
-67.46,1,0.360383,3,7,0,68.6124,0.76554,0.941782
-67.0895,0.999738,0.360383,3,7,0,67.7487,0.796118,0.810056
-67.0931,0.99969,0.360383,3,7,0,67.189,0.907209,0.923231
-67.0295,0.993153,0.360383,2,7,0,67.6256,0.922982,0.881968
-69.59,0.915277,0.360383,2,7,0,72.6989,0.991003,0.66068
-66.9917,0.993241,0.360383,3,11,0,70.3689,0.918417,0.856525
-66.9888,0.990622,0.360383,3,7,0,67.384,0.819534,0.818907
-66.912,0.986433,0.360383,3,7,0,67.5664,0.883981,0.895341
-67.6015,0.979342,0.360383,2,7,0,67.8728,0.966814,0.846253
-69.4795,0.924376,0.360383,4,15,0,70.1084,0.935993,0.994578
-70.4848,0.99979,0.360383,4,15,0,70.75,0.89977,0.998428
-70.7202,0.99878,0.360383,4,15,0,70.9484,0.836883,0.998783
-70.9643,0.997358,0.360383,2,3,0,71.0166,0.814488,0.998993
-69.8041,0.998606,0.360383,4,15,0,71.1575,0.921867,0.996526
-67.9102,0.998898,0.360383,3,7,0,70.1598,0.952124,0.961426
-67.5164,0.998148,0.360383,4,15,0,68.4684,0.934104,0.728171
-69.6291,0.970782,0.360383,3,7,0,69.952,0.994797,0.944125
-68.4875,0.998606,0.360383,2,5,0,69.9902,0.987764,0.883639
-70.245,0.994867,0.360383,4,15,0,71.5211,0.99799,0.838284
-67.1805,0.958626,0.360383,3,11,0,71.5554,0.938986,0.831007
-66.8716,0.999049,0.360383,2,7,0,67.2128,0.880402,0.856397
-66.9935,0.994,0.360383,2,7,0,67.0814,0.903407,0.906156
-68.3147,0.952817,0.360383,2,5,0,69.4627,0.623032,0.915179
-67.7733,0.994759,0.360383,2,3,0,68.4901,0.676962,0.897021
-67.5372,1,0.360383,3,7,0,68.2842,0.921194,0.707123
-68.026,0.989415,0.360383,3,7,0,68.2842,0.938716,0.972862
-68.0494,0.998597,0.360383,3,15,0,68.9045,0.979846,0.830661
-67.8732,0.998378,0.360383,3,7,0,68.292,0.975681,0.837549
-68.72,0.962573,0.360383,2,3,0,68.8082,0.978647,0.671424
-68.7341,0.981481,0.360383,4,15,0,70.9135,0.968169,0.979228
-69.8906,0.969122,0.360383,2,7,0,72.3765,0.907078,0.997054
-69.9508,1,0.360383,1,1,0,69.9625,0.905239,0.997249
-69.3042,0.988335,0.360383,3,7,0,71.0749,0.973671,0.986852
-68.495,0.994768,0.360383,3,15,0,70.2408,0.835076,0.987947
-67.6179,0.996365,0.360383,4,15,0,68.5242,0.849046,0.968017
-68.5821,0.966017,0.360383,2,3,0,68.7955,0.654621,0.964627
-68.5044,0.983595,0.360383,3,7,0,70.2389,0.977358,0.697233
-67.9666,0.995972,0.360383,3,15,0,68.9399,0.937023,0.971428
-67.0237,0.998798,0.360383,3,7,0,68.0057,0.923736,0.868986
-67.3895,0.969556,0.360383,2,5,0,68.1803,0.869376,0.957536
-67.3999,0.995842,0.360383,3,7,0,67.8456,0.931566,0.942429
-67.2989,0.999171,0.360383,3,7,0,67.7859,0.798691,0.940455
-66.882,0.993711,0.360383,3,7,0,67.627,0.853922,0.842071
-66.8834,0.999877,0.360383,3,7,0,66.9041,0.843044,0.872315
-66.8959,0.995931,0.360383,2,7,0,67.0685,0.850195,0.835022
-66.8845,0.988637,0.360383,2,7,0,67.3467,0.889689,0.866346
-67.0546,0.995815,0.360383,3,7,0,67.0677,0.915791,0.907981
-67.1143,0.967018,0.360383,3,7,0,70.1084,0.926107,0.811396
-66.9054,0.955534,0.360383,2,7,0,68.7083,0.879764,0.894815
-66.8676,1,0.360383,3,7,0,66.9076,0.876894,0.857728
-66.927,0.990558,0.360383,2,7,0,67.1549,0.85646,0.816909
-67.8935,0.963046,0.360383,2,3,0,68.2152,0.662877,0.823132
-66.8929,0.895674,0.360383,1,3,0,70.0024,0.836566,0.86854
-66.9755,0.976987,0.360383,2,5,0,67.6594,0.873962,0.915123
-68.6755,0.955289,0.360383,3,7,0,69.0577,0.97948,0.965016
-67.2384,0.998526,0.360383,4,15,0,68.9827,0.790849,0.772384
-67.155,0.990211,0.360383,2,7,0,67.6613,0.867447,0.93994
-67.9113,0.985649,0.360383,2,7,0,68.2776,0.878708,0.63063
-68.0349,0.999991,0.360383,3,7,0,68.8791,0.677787,0.941624
-66.9035,0.998916,0.360383,3,7,0,68.1185,0.881456,0.893253
-67.0513,0.976843,0.360383,2,7,0,68.2106,0.918297,0.816614
-73.1036,0.814235,0.360383,3,7,0,73.4273,0.701935,0.238112
-71.2289,1,0.360383,2,3,0,73.5104,0.739539,0.350091
-71.4679,0.989462,0.360383,1,1,0,71.676,0.721083,0.340854
-68.0468,0.980535,0.360383,2,7,0,73.3377,0.952059,0.967661
-66.9101,0.998202,0.360383,4,15,0,68.0662,0.894468,0.884405
-67.7705,0.969328,0.360383,2,7,0,68.3375,0.941034,0.961487
-72.1055,0.921212,0.360383,3,7,0,74.3343,0.349644,0.752464
-67.2238,1,0.360383,3,7,0,72.1922,0.764175,0.90536
-68.2337,0.967707,0.360383,3,7,0,68.6101,0.714392,0.66753
-68.4861,0.998389,0.360383,4,15,0,68.7342,0.963266,0.975772
-69.9824,0.99248,0.360383,3,15,0,70.9737,0.995153,0.962598
-67.787,1,0.360383,3,7,0,69.9507,0.96852,0.786788
-67.5189,0.997422,0.360383,3,7,0,68.0949,0.941946,0.742953
-67.366,0.979083,0.360383,3,15,0,68.1198,0.912113,0.949806
-66.9349,0.991828,0.360383,2,7,0,68.1305,0.818635,0.864427
-67.0799,0.99568,0.360383,3,7,0,67.1317,0.91624,0.91323
-67.0572,0.992965,0.360383,3,7,0,67.4611,0.912416,0.803158
-67.4134,0.987322,0.360383,3,7,0,67.9137,0.942092,0.766437
-68.613,0.893251,0.360383,1,3,0,69.3584,0.954542,0.602403
-68.6138,0.968421,0.360383,3,15,0,69.9626,0.93283,0.98689
-69.0928,0.995467,0.360383,1,3,0,69.3298,0.942079,0.991342
-68.6237,0.999308,0.360383,1,3,0,69.3111,0.93198,0.98713
-68.1795,0.999193,0.360383,1,3,0,68.8564,0.922785,0.980486
-67.2593,1,0.360383,3,7,0,68.2807,0.928568,0.929688
-67.0568,0.999828,0.360383,3,7,0,67.4958,0.883677,0.778445
-67.1194,0.996238,0.360383,3,7,0,67.5036,0.780535,0.824812
-67.4521,0.978769,0.360383,4,15,0,67.8479,0.960112,0.850901
-68.8448,0.972164,0.360383,4,15,0,70.3724,0.99167,0.848072
-66.8712,0.993224,0.360383,3,11,0,69.2816,0.87892,0.854288
-67.8427,0.965014,0.360383,2,7,0,68.1958,0.970851,0.921096
-67.5507,1,0.360383,2,3,0,67.8905,0.964309,0.88553
-68.3098,0.981848,0.360383,3,7,0,68.5255,0.964351,0.969188
-67.6158,0.987911,0.360383,3,7,0,70.3144,0.811003,0.686196
-67.1717,1,0.360383,3,7,0,67.8054,0.812735,0.931852
-69.7738,0.852102,0.360383,2,7,0,72.0605,0.990986,0.976792
-69.5999,0.987564,0.360383,3,15,0,71.7058,0.967496,0.992043
-69.1989,1,0.360383,2,3,0,69.6168,0.961676,0.989415
-68.6659,0.99682,0.360383,4,15,0,69.6692,0.862717,0.990299
-72.5683,0.971582,0.360383,3,11,0,72.6605,0.869456,0.999815
-72.5761,0.999995,0.360383,1,1,0,72.6017,0.86992,0.999816
-70.2943,0.994664,0.360383,3,7,0,72.983,0.760481,0.997509
-69.0681,0.908322,0.360383,4,15,0,74.6921,0.993335,0.840098
-67.2365,0.999034,0.360383,3,7,0,69.2749,0.944019,0.830471
-67.5331,0.975676,0.360383,3,7,0,67.9689,0.950195,0.935414
-68.7088,0.992371,0.360383,3,15,0,68.976,0.99032,0.841724
-67.0953,0.995416,0.360383,3,15,0,68.9458,0.884054,0.932053
