# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = AssymetricWSLS_model
# start_datetime = 2025-03-06 12:43:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/emily/AppData/Local/Temp/RtmpOIJBhk/standata-250855cd7c9f.json
# init = 2 (Default)
# random
#   seed = 901
# output
#   file = C:/Users/emily/OneDrive/R/R - Datascripts/Msc Advanced Comp Modelling/Portfolio/ACM2024/Assignment_2/simmodels/AssymetricWSLS-202503061343-1-36e071.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/emily/OneDrive/R/R - Datascripts/Msc Advanced Comp Modelling/Portfolio/ACM2024/Assignment_2/simmodels/AssymetricWSLS-profile-202503061343-1-9310ca.csv
#   save_cmdstan_config = false (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=AssymetricWSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_w,theta_l,theta_w_prior,theta_w_posterior,theta_l_prior,theta_l_posterior,prior_w_preds,posterior_w_preds,prior_l_preds,posterior_l_preds
# Adaptation terminated
# Step size = 0.326923
# Diagonal elements of inverse mass matrix:
# 1.44149, 1.34346
-66.5747,0.993717,0.326923,4,15,0,66.9032,0.944788,0.68896,0.523075,0.720066,0.578892,0.665736,53,87,76,84
-67.6837,0.99086,0.326923,4,15,0,68.1161,0.985449,0.949347,0.472807,0.728188,0.0481292,0.720984,54,93,9,88
-68.1482,0.997848,0.326923,2,3,0,68.2544,0.991622,0.94648,0.803817,0.729408,0.807583,0.720407,94,85,93,86
-68.649,0.998181,0.326923,3,7,0,68.7248,0.993169,0.964005,0.524275,0.729713,0.383168,0.723923,70,92,50,88
-69.3013,0.999322,0.326923,4,15,0,69.348,0.995158,0.975349,0.774391,0.730105,0.837941,0.726184,93,94,101,80
-69.0464,1,0.326923,2,3,0,69.3326,0.994606,0.970666,0.125538,0.729997,0.554762,0.725252,16,92,67,86
-70.2076,0.991174,0.326923,2,7,0,72.3844,0.99694,0.985162,0.218345,0.730456,0.814563,0.728131,26,84,92,97
-66.6488,0.989539,0.326923,4,15,0,73.8262,0.96263,0.924177,0.837256,0.723648,0.571368,0.715892,100,87,73,89
-67.094,0.998302,0.326923,3,7,0,67.4102,0.983812,0.804583,0.239128,0.727864,0.215864,0.690954,33,79,28,82
-67.1709,0.999719,0.326923,2,3,0,67.2855,0.985625,0.830258,0.560537,0.728223,0.828721,0.696409,60,88,99,75
-66.631,0.998512,0.326923,3,7,0,67.4447,0.963441,0.735384,0.600496,0.72381,0.473989,0.675986,73,85,59,85
-66.3692,0.988591,0.326923,4,15,0,67.3005,0.797809,0.894912,0.89835,0.689506,0.250604,0.709903,106,81,24,87
-67.3422,0.989702,0.326923,3,15,0,67.7124,0.912638,0.981433,0.460041,0.71354,0.649296,0.727392,61,87,71,81
-68.6635,0.984809,0.326923,3,11,0,68.9028,0.978862,0.488308,0.405025,0.726882,0.405271,0.619708,43,93,43,72
-68.5889,1,0.326923,1,1,0,68.7302,0.979037,0.497504,0.581777,0.726917,0.518267,0.621872,75,88,60,80
-68.6201,0.996444,0.326923,3,7,0,71.0645,0.56494,0.841739,0.619847,0.637595,0.929848,0.698831,77,76,112,87
-67.1349,0.955726,0.326923,3,7,0,71.2253,0.973296,0.946781,0.417507,0.725776,0.730027,0.720467,53,88,85,92
-67.9624,0.975671,0.326923,2,7,0,71.8834,0.89597,0.990655,0.4812,0.710121,0.506737,0.729217,54,85,66,88
-68.5669,0.994883,0.326923,3,7,0,68.8874,0.824799,0.993962,0.438686,0.695254,0.701581,0.72987,50,88,81,84
-70.7388,0.904502,0.326923,2,3,0,70.8758,0.596746,0.99453,0.839658,0.644911,0.769619,0.729982,99,78,91,92
